model_label,model_family,model_size,instruction_tuned,example_id,has_error,condition,layer,prompt_correction_mode,prompt_conditional_mode,prompt_high_confidence,prompt_low_confidence,output_correction_mode,output_conditional_mode,output_high_confidence,output_low_confidence
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,A_assert_error,19,0.5163344144821167,0.5166435837745667,0.5180808305740356,0.47505998611450195,0.8115001320838928,0.8568217158317566,0.8541996479034424,0.8053475022315979
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,A_assert_error,20,0.4842686653137207,0.4744167923927307,0.47770485281944275,0.4179905354976654,0.7927547097206116,0.8404200077056885,0.8464229702949524,0.7740783095359802
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,A_assert_error,21,0.5075696706771851,0.4909869134426117,0.48476463556289673,0.4506244957447052,0.8165996670722961,0.8505758047103882,0.8613508939743042,0.8004782199859619
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,A_assert_error,22,0.584392249584198,0.5673419833183289,0.555615246295929,0.5212382078170776,0.8361480236053467,0.8510292768478394,0.86811763048172,0.8030650615692139
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,A_assert_error,23,0.6009397506713867,0.5903539061546326,0.5839896202087402,0.5592204332351685,0.849452793598175,0.8654268980026245,0.8804377913475037,0.8233400583267212
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,A_assert_error,24,0.6708667874336243,0.663072943687439,0.6551597714424133,0.6351380348205566,0.8703595995903015,0.8767774105072021,0.8909932971000671,0.837918221950531
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,A_assert_error,25,0.715056300163269,0.7108267545700073,0.7037563920021057,0.6897366046905518,0.8813338875770569,0.8890467286109924,0.9014686346054077,0.8571633100509644
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,A_assert_error,26,0.7550220489501953,0.7598711848258972,0.7500438690185547,0.7393500804901123,0.9061028957366943,0.9106975793838501,0.9236686825752258,0.8871281147003174
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,A_assert_error,27,0.8182300329208374,0.8218156099319458,0.8123090863227844,0.8043411374092102,0.9370346665382385,0.9380549192428589,0.948232889175415,0.9221725463867188
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,A_assert_error,28,0.29702624678611755,0.3142828345298767,0.2655094265937805,0.26287269592285156,0.8095132112503052,0.7886896133422852,0.8594232201576233,0.7500980496406555
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,0,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,1.0,1.0,1.0,1.0
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,1,0.11901490390300751,0.12366599589586258,0.12049941718578339,0.11672618985176086,0.9525898694992065,0.9489728212356567,0.9584380388259888,0.9507085680961609
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,2,0.24104779958724976,0.23656192421913147,0.2439294010400772,0.23804138600826263,0.9042304158210754,0.9014402627944946,0.900809645652771,0.9018398523330688
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,3,0.24276860058307648,0.24524836242198944,0.24900375306606293,0.24168649315834045,0.807705283164978,0.8304947018623352,0.834592878818512,0.8143270015716553
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,4,0.25178590416908264,0.2548087239265442,0.2635287642478943,0.2605235278606415,0.821921169757843,0.847691535949707,0.8349501490592957,0.821060061454773
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,5,0.2710387408733368,0.2551761865615845,0.27687475085258484,0.264472097158432,0.8383674621582031,0.8548036217689514,0.8461109399795532,0.8286377787590027
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,6,0.3330301344394684,0.31055229902267456,0.3395392894744873,0.31277501583099365,0.8727941513061523,0.884917140007019,0.8642776608467102,0.8560506105422974
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,7,0.3645572364330292,0.33307528495788574,0.36769047379493713,0.3288518786430359,0.8771225214004517,0.8951891660690308,0.8690220713615417,0.8540473580360413
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,8,0.38938766717910767,0.3651959300041199,0.4038848578929901,0.3593554198741913,0.85860276222229,0.8870221972465515,0.8575553297996521,0.846670925617218
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,9,0.37447589635849,0.35639846324920654,0.3844990134239197,0.32786422967910767,0.8366205096244812,0.8677534461021423,0.8236319422721863,0.8107789754867554
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,10,0.376480370759964,0.362408310174942,0.3857901990413666,0.3319012522697449,0.8234003186225891,0.8687440156936646,0.8302667737007141,0.8040064573287964
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,11,0.48727959394454956,0.4781610369682312,0.47352898120880127,0.4238992929458618,0.8424450159072876,0.8708593249320984,0.8521451950073242,0.8271018862724304
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,12,0.40818971395492554,0.4039982259273529,0.4092777967453003,0.37056130170822144,0.8213244080543518,0.8610808849334717,0.8455255627632141,0.827366828918457
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,13,0.454293429851532,0.44282302260398865,0.44677793979644775,0.39638447761535645,0.8172478079795837,0.8529539704322815,0.8293042182922363,0.808668315410614
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,14,0.42525750398635864,0.4106752276420593,0.41660502552986145,0.37222638726234436,0.8082037568092346,0.8489252924919128,0.8268089294433594,0.8044384717941284
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,15,0.4886194169521332,0.4779961407184601,0.4845488667488098,0.41854149103164673,0.829698920249939,0.8687505125999451,0.8629685640335083,0.8132573366165161
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,16,0.4823317527770996,0.4752076268196106,0.4726962149143219,0.41948193311691284,0.8185696601867676,0.8585495948791504,0.8563768267631531,0.8094220161437988
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,17,0.49334967136383057,0.49038460850715637,0.4887424111366272,0.426398903131485,0.8064133524894714,0.8506051898002625,0.8493783473968506,0.7879065275192261
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,18,0.48575472831726074,0.49752378463745117,0.48685896396636963,0.4359022378921509,0.7908511161804199,0.8378498554229736,0.8329102993011475,0.7690457701683044
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,19,0.5181432962417603,0.5200656056404114,0.52183598279953,0.4786805510520935,0.8115001320838928,0.8568217158317566,0.8541996479034424,0.8053475022315979
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,20,0.4825736880302429,0.47263237833976746,0.4769226312637329,0.4170924425125122,0.7927547097206116,0.8404200077056885,0.8464229702949524,0.7740783095359802
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,21,0.5023175477981567,0.48550334572792053,0.48049023747444153,0.44605910778045654,0.8165996670722961,0.8505758047103882,0.8613508939743042,0.8004782199859619
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,22,0.5839011073112488,0.5670711398124695,0.5558881163597107,0.5212860703468323,0.8361480236053467,0.8510292768478394,0.86811763048172,0.8030650615692139
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,23,0.5999760627746582,0.5894306898117065,0.583367109298706,0.5581156611442566,0.849452793598175,0.8654268980026245,0.8804377913475037,0.8233400583267212
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,24,0.6679102182388306,0.6602033972740173,0.6527656316757202,0.6321156024932861,0.8703595995903015,0.8767774105072021,0.8909932971000671,0.837918221950531
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,25,0.7112820148468018,0.7072418332099915,0.7008327841758728,0.6860126852989197,0.8813338875770569,0.8890467286109924,0.9014686346054077,0.8571633100509644
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,26,0.7492238283157349,0.7541425824165344,0.7443587779998779,0.7332195043563843,0.9061028957366943,0.9106975793838501,0.9236686825752258,0.8871281147003174
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,27,0.8142330050468445,0.8179931640625,0.8089856505393982,0.800525426864624,0.9370346665382385,0.9380549192428589,0.948232889175415,0.9221725463867188
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e05,True,B_if_error,28,0.28586968779563904,0.30334603786468506,0.25456851720809937,0.25366926193237305,0.8095132112503052,0.7886896133422852,0.8594232201576233,0.7500980496406555
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,0,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,1.0,1.0,1.0,1.0
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,1,0.11791006475687027,0.12266901135444641,0.1194685623049736,0.11584803462028503,0.9680888652801514,0.9618788957595825,0.9793916344642639,0.974450945854187
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,2,0.24144180119037628,0.23693543672561646,0.24394527077674866,0.23900890350341797,0.9364091157913208,0.9247973561286926,0.9594136476516724,0.945611298084259
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,3,0.24402698874473572,0.24628305435180664,0.24988122284412384,0.242654949426651,0.8658217191696167,0.8338013887405396,0.9239388704299927,0.8746204972267151
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,4,0.2563888430595398,0.25986194610595703,0.2682819664478302,0.26430997252464294,0.8504025340080261,0.8293826580047607,0.9165909886360168,0.8819721937179565
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,5,0.2733399569988251,0.2594698369503021,0.2792409658432007,0.2678487300872803,0.8397223949432373,0.8355963230133057,0.8945298790931702,0.8620035648345947
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,6,0.33696746826171875,0.31623953580856323,0.34358957409858704,0.3180674910545349,0.8805839419364929,0.8677826523780823,0.903938889503479,0.8837977647781372
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,7,0.36678963899612427,0.3374364674091339,0.3708675801753998,0.3337264358997345,0.8926627039909363,0.8752895593643188,0.9218041300773621,0.893686830997467
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,8,0.38942238688468933,0.3670639097690582,0.4044286608695984,0.36160507798194885,0.8542848825454712,0.830246090888977,0.8972534537315369,0.8616083264350891
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,9,0.3753436505794525,0.35815519094467163,0.38505274057388306,0.3303281366825104,0.814659833908081,0.7710214853286743,0.8629611134529114,0.8153042793273926
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,10,0.38040927052497864,0.36631569266319275,0.38841745257377625,0.33503568172454834,0.7827309370040894,0.7613244652748108,0.8350421190261841,0.7906216979026794
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,11,0.4847031831741333,0.4749396741390228,0.47207340598106384,0.4218657910823822,0.8338127136230469,0.8118283152580261,0.8688658475875854,0.8356980085372925
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,12,0.4047935903072357,0.4002307057380676,0.4075583517551422,0.36831262707710266,0.8107239007949829,0.8110499978065491,0.8607123494148254,0.8346185088157654
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,13,0.45058876276016235,0.43855711817741394,0.44404053688049316,0.39331477880477905,0.827570378780365,0.8235320448875427,0.8680036067962646,0.8494877219200134
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,14,0.4220665991306305,0.4064286947250366,0.41368526220321655,0.3693687319755554,0.823279619216919,0.8184406161308289,0.8684861063957214,0.8415018320083618
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,15,0.4857039153575897,0.47375476360321045,0.48085838556289673,0.4150945842266083,0.8428130149841309,0.8355894684791565,0.8859294056892395,0.8539693355560303
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,16,0.47557443380355835,0.4679250419139862,0.4656515121459961,0.412460595369339,0.847010612487793,0.8419612646102905,0.8869806528091431,0.8590466380119324
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,17,0.49004065990448,0.4854407012462616,0.48497217893600464,0.42111650109291077,0.8453672528266907,0.846923291683197,0.890824556350708,0.8572600483894348
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,18,0.47914883494377136,0.48841822147369385,0.4790005385875702,0.4273851215839386,0.824225664138794,0.8232245445251465,0.8762466907501221,0.8329673409461975
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,19,0.5073333978652954,0.5061467289924622,0.509434700012207,0.465780109167099,0.8400484919548035,0.8524124026298523,0.8931180238723755,0.861352801322937
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,20,0.46805092692375183,0.4576513171195984,0.4619084894657135,0.40081897377967834,0.8486683368682861,0.8631780743598938,0.9028497934341431,0.8623982071876526
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,21,0.49871665239334106,0.4822426438331604,0.4775988757610321,0.44108423590660095,0.8600291013717651,0.8706983923912048,0.9101749062538147,0.8784619569778442
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,22,0.5737931132316589,0.5563819408416748,0.5464103817939758,0.5112899541854858,0.871861457824707,0.8770743012428284,0.9184587001800537,0.8876471519470215
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,23,0.5950238108634949,0.5855976939201355,0.5816153883934021,0.5572718381881714,0.8888590931892395,0.900201678276062,0.932834267616272,0.9027303457260132
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,24,0.6639204025268555,0.6525841355323792,0.6504127979278564,0.6300103664398193,0.9051215648651123,0.9124891757965088,0.9407092332839966,0.9140913486480713
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,25,0.708126425743103,0.6993553638458252,0.6971626877784729,0.6824095249176025,0.9153386354446411,0.9211527109146118,0.9468349814414978,0.9217660427093506
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,26,0.7442084550857544,0.7442211508750916,0.7395230531692505,0.7277801632881165,0.9365081191062927,0.9422080516815186,0.9618244171142578,0.9426677227020264
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,27,0.810706377029419,0.8111876845359802,0.8038562536239624,0.795789361000061,0.956249475479126,0.9601608514785767,0.9741402864456177,0.9604663848876953
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,A_assert_error,28,0.3652110695838928,0.3775447607040405,0.3302970230579376,0.33662742376327515,0.899789035320282,0.9003833532333374,0.9488852024078369,0.8936401605606079
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,0,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,1.0,1.0,1.0,1.0
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,1,0.11677756160497665,0.12156087905168533,0.11832012981176376,0.11472079157829285,0.9680888652801514,0.9618788957595825,0.9793916344642639,0.974450945854187
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,2,0.24247583746910095,0.23792687058448792,0.24507099390029907,0.23997089266777039,0.9364091157913208,0.9247973561286926,0.9594136476516724,0.945611298084259
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,3,0.24537692964076996,0.24786438047885895,0.2513790428638458,0.24405261874198914,0.8658217191696167,0.8338013887405396,0.9239388704299927,0.8746204972267151
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,4,0.25874295830726624,0.26247894763946533,0.27096202969551086,0.26643842458724976,0.8504025340080261,0.8293826580047607,0.9165909886360168,0.8819721937179565
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,5,0.27500295639038086,0.261054128408432,0.280933141708374,0.2692360579967499,0.8397223949432373,0.8355963230133057,0.8945298790931702,0.8620035648345947
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,6,0.34123626351356506,0.3202282190322876,0.3476391136646271,0.322063148021698,0.8805839419364929,0.8677826523780823,0.903938889503479,0.8837977647781372
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,7,0.37086284160614014,0.3409232497215271,0.37478193640708923,0.33704590797424316,0.8926627039909363,0.8752895593643188,0.9218041300773621,0.893686830997467
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,8,0.3913595378398895,0.3687441349029541,0.406400203704834,0.36311742663383484,0.8542848825454712,0.830246090888977,0.8972534537315369,0.8616083264350891
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,9,0.37699076533317566,0.3611013889312744,0.38723689317703247,0.3329075872898102,0.814659833908081,0.7710214853286743,0.8629611134529114,0.8153042793273926
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,10,0.3803657591342926,0.36687737703323364,0.3895665109157562,0.3361452519893646,0.7827309370040894,0.7613244652748108,0.8350421190261841,0.7906216979026794
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,11,0.4891543984413147,0.48022985458374023,0.47577089071273804,0.4259759187698364,0.8338127136230469,0.8118283152580261,0.8688658475875854,0.8356980085372925
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,12,0.40975451469421387,0.40652793645858765,0.41200393438339233,0.3737061023712158,0.8107239007949829,0.8110499978065491,0.8607123494148254,0.8346185088157654
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,13,0.4538401961326599,0.4429031014442444,0.4467603862285614,0.39682555198669434,0.827570378780365,0.8235320448875427,0.8680036067962646,0.8494877219200134
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,14,0.4256807863712311,0.4114702343940735,0.41739946603775024,0.3737962543964386,0.823279619216919,0.8184406161308289,0.8684861063957214,0.8415018320083618
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,15,0.48625123500823975,0.4755062162876129,0.4823633134365082,0.4166002869606018,0.8428130149841309,0.8355894684791565,0.8859294056892395,0.8539693355560303
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,16,0.4772554934024811,0.47044023871421814,0.4684182107448578,0.41487061977386475,0.847010612487793,0.8419612646102905,0.8869806528091431,0.8590466380119324
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,17,0.489895761013031,0.4869416356086731,0.4864669442176819,0.4233075976371765,0.8453672528266907,0.846923291683197,0.890824556350708,0.8572600483894348
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,18,0.4797825217247009,0.49115246534347534,0.4814782440662384,0.43092650175094604,0.824225664138794,0.8232245445251465,0.8762466907501221,0.8329673409461975
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,19,0.5087977051734924,0.5094897150993347,0.5127646327018738,0.4697990119457245,0.8400484919548035,0.8524124026298523,0.8931180238723755,0.861352801322937
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,20,0.46472668647766113,0.45394444465637207,0.4594807028770447,0.3985789716243744,0.8486683368682861,0.8631780743598938,0.9028497934341431,0.8623982071876526
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,21,0.4934442639350891,0.4763997793197632,0.4730324447154999,0.4369751811027527,0.8600291013717651,0.8706983923912048,0.9101749062538147,0.8784619569778442
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,22,0.5738885998725891,0.556609034538269,0.5472249984741211,0.5125704407691956,0.871861457824707,0.8770743012428284,0.9184587001800537,0.8876471519470215
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,23,0.5959980487823486,0.5862793922424316,0.5828874707221985,0.5584388971328735,0.8888590931892395,0.900201678276062,0.932834267616272,0.9027303457260132
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,24,0.6622860431671143,0.6509963274002075,0.6492696404457092,0.6287898421287537,0.9051215648651123,0.9124891757965088,0.9407092332839966,0.9140913486480713
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,25,0.7080340385437012,0.6992720365524292,0.6977576017379761,0.6823826432228088,0.9153386354446411,0.9211527109146118,0.9468349814414978,0.9217660427093506
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,26,0.7418778538703918,0.7417392134666443,0.7374098896980286,0.7253682017326355,0.9365081191062927,0.9422080516815186,0.9618244171142578,0.9426677227020264
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,27,0.8074045181274414,0.8078031539916992,0.8011093139648438,0.7924649715423584,0.956249475479126,0.9601608514785767,0.9741402864456177,0.9604663848876953
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e06,True,B_if_error,28,0.3622281551361084,0.37536925077438354,0.3281729817390442,0.3362923264503479,0.899789035320282,0.9003833532333374,0.9488852024078369,0.8936401605606079
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,0,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,-0.2576821446418762,1.0,1.0,1.0,1.0
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,1,0.11880451440811157,0.12338006496429443,0.12031950056552887,0.11667666584253311,0.9602881073951721,0.9569306969642639,0.9683448076248169,0.9602310061454773
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,2,0.242580384016037,0.23785632848739624,0.2453889101743698,0.23973798751831055,0.9021329879760742,0.9020794630050659,0.9207339286804199,0.9055321216583252
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,3,0.2432534098625183,0.24586081504821777,0.24943165481090546,0.24186325073242188,0.8091817498207092,0.808576226234436,0.8396068811416626,0.8217817544937134
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,4,0.25687912106513977,0.2603083550930023,0.26718807220458984,0.26371413469314575,0.7845955491065979,0.7786027193069458,0.8071478605270386,0.7932354211807251
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,5,0.2720779776573181,0.2577430009841919,0.2776414155960083,0.2646404206752777,0.7987502813339233,0.8134627342224121,0.8124648332595825,0.7865155339241028
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,6,0.3386092483997345,0.3167654275894165,0.34481680393218994,0.31795382499694824,0.81332927942276,0.824811577796936,0.8124289512634277,0.8018730878829956
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,7,0.372530072927475,0.3409130871295929,0.3751634955406189,0.33610087633132935,0.8377484083175659,0.854173481464386,0.839519202709198,0.8271827101707458
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,8,0.39210185408592224,0.3672006130218506,0.40612533688545227,0.3620379865169525,0.8048325181007385,0.8235359191894531,0.8124086856842041,0.7940117120742798
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,9,0.37695571780204773,0.3579234480857849,0.3865528106689453,0.3305617868900299,0.7769966721534729,0.7901633977890015,0.7745891809463501,0.7464883923530579
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,10,0.3789564371109009,0.3637546896934509,0.3872988522052765,0.3343645930290222,0.7530094981193542,0.7909564971923828,0.7633336186408997,0.7313462495803833
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,11,0.48365849256515503,0.4729713797569275,0.4705198109149933,0.4201946258544922,0.803972601890564,0.8189005255699158,0.8044297695159912,0.7666359543800354
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,12,0.40370985865592957,0.3980454206466675,0.4054713249206543,0.3661799132823944,0.7617209553718567,0.7839150428771973,0.7730565071105957,0.7432126402854919
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,13,0.44968125224113464,0.4363575875759125,0.44278621673583984,0.39173394441604614,0.7666240930557251,0.7915487289428711,0.768700122833252,0.7425481081008911
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,14,0.41812270879745483,0.4005667567253113,0.4096452295780182,0.36381298303604126,0.7661155462265015,0.8047689199447632,0.7809965014457703,0.7526938915252686
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,15,0.48445355892181396,0.47154876589775085,0.4793587327003479,0.4135777950286865,0.7842965722084045,0.8154326677322388,0.8173967599868774,0.7569130659103394
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,16,0.47758033871650696,0.4697239398956299,0.4678022265434265,0.41464123129844666,0.788986086845398,0.8162259459495544,0.8224250078201294,0.7683141827583313
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,17,0.48868024349212646,0.4831363260746002,0.48298364877700806,0.4197733998298645,0.7671583294868469,0.8004149198532104,0.8090395331382751,0.7441082000732422
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,18,0.47925329208374023,0.4890210032463074,0.4791991114616394,0.42716771364212036,0.7409431338310242,0.7833690047264099,0.7896706461906433,0.7214849591255188
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,19,0.5071009397506714,0.5068637132644653,0.5093585252761841,0.4652397632598877,0.780302882194519,0.8209632039070129,0.8281589150428772,0.7764569520950317
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,20,0.4617364704608917,0.45141103863716125,0.45613712072372437,0.394726037979126,0.7773197293281555,0.8148319125175476,0.8295384645462036,0.7667700052261353
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,21,0.48937228322029114,0.47200852632522583,0.4683316648006439,0.43213820457458496,0.8021857738494873,0.8227766156196594,0.8438831567764282,0.7885361313819885
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,22,0.570943295955658,0.5529634356498718,0.5425145626068115,0.5074440240859985,0.8176531195640564,0.8333144187927246,0.8509601354598999,0.7986170053482056
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,23,0.591463029384613,0.580524206161499,0.5765616297721863,0.5518041849136353,0.8326824307441711,0.8527604341506958,0.8638999462127686,0.8170965313911438
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,24,0.6565297245979309,0.6450771689414978,0.6412205100059509,0.6201351284980774,0.8451818823814392,0.859381377696991,0.868030846118927,0.8243798017501831
qwen_1.5b_instruct,Qwen2.5,1.5B,True,e07,True,A_assert_error,25,0.7047881484031677,0.6955966353416443,0.6940004825592041,0.6786545515060425,0.8651213645935059,0.8797913193702698,0.8884837627410889,0.8513119220733643
